RUC_PROVEEDOR,TIPO_PROCEDIMIENTO,SUB_TOTAL,IGV,ACUERDO_MARCO,year,month,day
1363,0,2550.0,459.0,12,2022,5,12
99,0,272.8,49.1,12,2022,5,12
1497,0,669.54,120.52,11,2022,5,12
496,0,357.76,64.4,9,2022,5,12
848,0,2912.74,524.29,12,2022,5,12
1044,0,2668.0,480.24,3,2022,5,12
1312,0,1381.7,248.71,12,2022,5,12
461,0,1511.6,272.09,12,2022,5,12
461,0,440.0,79.2,12,2022,5,12
747,0,5623.0,1012.14,12,2022,5,12
1220,0,644.16,115.95,11,2022,5,12
341,0,270.0,48.6,12,2022,5,12
673,0,1339.4,0.0,11,2022,5,12
1220,0,2021.44,363.86,11,2022,5,12
1541,0,10455.0,1881.9,7,2022,5,12
1425,0,2968.2,534.28,7,2022,5,12
302,0,1280.0,230.4,12,2022,5,12
1408,0,15025.42,2704.58,1,2022,5,12
1387,0,21186.4,3813.55,1,2022,5,12
1023,0,2184.36,393.18,11,2022,5,12
822,0,54380.0,9788.4,11,2022,5,12
877,0,11686.54,0.0,9,2022,5,12
392,0,711.12,128.0,11,2022,5,12
673,0,1143.24,0.0,11,2022,5,12
1279,0,5900.52,1062.09,15,2022,5,12
872,0,1668.0,300.24,6,2022,5,12
423,0,2160.0,388.8,6,2022,5,12
673,0,15642.12,0.0,11,2022,5,12
1425,0,16020.0,2883.6,7,2022,5,12
1541,0,42806.92,7705.25,7,2022,5,12
1408,0,36211.82,6518.13,1,2022,5,12
1031,0,715.34,128.76,11,2022,5,12
1408,0,14988.12,2697.86,1,2022,5,12
1408,0,14988.12,2697.86,1,2022,5,12
462,0,24011.6,4322.09,1,2022,5,12
501,0,3309.28,595.67,1,2022,5,12
1341,0,4960.07,892.81,15,2022,5,12
401,0,2044.56,368.02,11,2022,5,12
1327,0,424.5,76.41,9,2022,5,12
1268,0,86.4,15.55,9,2022,5,12
1315,0,78.0,14.04,9,2022,5,12
507,0,2384.2,429.16,11,2022,5,12
1023,0,4004.66,720.84,11,2022,5,12
950,0,8640.0,1555.2,12,2022,5,12
950,0,2655.0,477.9,12,2022,5,12
998,0,482.19,86.79,11,2022,5,12
775,0,379.55,68.32,11,2022,5,12
775,0,379.55,68.32,11,2022,5,12
136,0,10466.52,1883.97,11,2022,5,12
492,0,1858.58,334.54,11,2022,5,12
790,0,329.7,59.35,12,2022,5,12
664,0,3011.18,542.01,15,2022,5,12
746,0,610.28,109.85,11,2022,5,12
746,0,761.9,137.14,11,2022,5,12
775,0,507.93,91.43,11,2022,5,12
1387,0,4538.96,817.01,1,2022,5,12
1074,0,767.68,138.18,11,2022,5,12
1387,0,4538.96,817.01,1,2022,5,12
1408,0,26896.26,4841.33,1,2022,5,12
1408,0,26896.26,4841.33,1,2022,5,12
775,0,379.55,68.32,11,2022,5,12
1204,0,20880.0,3758.4,12,2022,5,12
1222,0,570.0,102.6,12,2022,5,12
495,0,959.2,172.66,12,2022,5,12
997,0,813.35,146.4,11,2022,5,12
158,0,21450.0,0.0,12,2022,5,12
401,0,19213.5,3458.43,12,2022,5,12
997,0,8598.28,1547.69,11,2022,5,12
495,0,367.2,66.1,12,2022,5,12
364,0,1084.44,195.2,11,2022,5,12
1010,0,356.32,64.14,11,2022,5,12
364,0,1549.2,278.86,11,2022,5,12
540,0,3100.04,0.0,12,2022,5,12
364,0,1549.2,278.86,11,2022,5,12
495,0,612.0,110.16,12,2022,5,12
364,0,2633.64,474.06,11,2022,5,12
933,0,626.65,112.8,12,2022,5,12
933,0,257.3,46.31,12,2022,5,12
933,0,587.39,105.73,12,2022,5,12
568,0,1865.0,335.7,12,2022,5,12
106,0,184.0,33.12,12,2022,5,12
381,0,235.75,42.43,12,2022,5,12
1249,0,871.45,156.86,11,2022,5,12
933,0,377.65,67.98,12,2022,5,12
92,0,18150.0,3267.0,6,2022,5,12
1099,0,729.0,131.22,12,2022,5,12
142,0,4260.4,766.87,11,2022,5,12
386,0,52913.4,9524.4,11,2022,5,12
1309,0,9992.3,1798.61,11,2022,5,12
1310,0,7939.7,1429.15,11,2022,5,12
456,0,3950.4,711.07,11,2022,5,12
1299,0,687.5,123.75,12,2022,5,12
1030,0,1525.56,274.6,11,2022,5,12
401,0,161.54,29.07,9,2022,5,12
772,0,1363.28,245.39,11,2022,5,12
1030,0,2288.34,411.9,11,2022,5,12
1497,0,1258.75,226.58,11,2022,5,12
1030,0,2034.08,366.13,11,2022,5,12
896,0,175.68,31.64,12,2022,5,12
664,0,4061.26,731.02,11,2022,5,12
770,0,10949.25,1970.86,11,2022,5,12
1222,0,171.38,30.84,12,2022,5,12
149,0,440.0,79.2,2,2022,5,12
747,0,17277.6,3109.97,12,2022,5,12
1409,0,7005.0,1260.9,9,2022,5,12
483,0,9701.1,1746.2,0,2022,5,12
998,0,856.8,154.24,11,2022,5,12
301,0,1344.25,241.97,12,2022,5,12
1035,0,3021.0,543.78,11,2022,5,12
1279,1,16186518.33,2913573.3,15,2022,5,12
763,0,6100.0,1098.0,11,2022,5,12
1030,0,385.19,69.33,11,2022,5,12
1220,0,4602.84,828.51,12,2022,5,12
998,0,306.0,55.09,11,2022,5,12
716,0,576.0,103.68,12,2022,5,12
746,0,288.3,51.89,11,2022,5,12
966,0,1545.0,278.1,0,2022,5,12
618,0,5867.6,1056.17,11,2022,5,12
1222,0,14068.39,2532.31,12,2022,5,12
618,0,5867.6,1056.17,11,2022,5,12
843,0,15227.25,2740.91,12,2022,5,12
997,0,522.87,94.12,11,2022,5,12
1254,0,781.0,140.58,3,2022,5,12
966,0,2137.88,384.82,1,2022,5,12
438,0,2672.35,481.02,11,2022,5,12
877,0,670.0,0.0,12,2022,5,12
609,0,883.04,158.95,11,2022,5,12
917,0,14.0,2.52,12,2022,5,12
1455,0,106.4,19.15,12,2022,5,12
1363,0,977.5,0.0,12,2022,5,12
676,0,1154.0,0.0,12,2022,5,12
530,0,259.0,46.62,12,2022,5,12
677,0,2865.26,0.0,12,2022,5,12
401,0,301.0,54.18,12,2022,5,12
747,0,11956.0,2152.08,12,2022,5,12
1173,0,6020.52,1083.69,1,2022,5,12
207,1,1211.55,218.08,9,2022,5,12
1249,0,1038.18,186.87,11,2022,5,12
559,0,584.7,105.25,10,2022,5,12
170,0,1553.1,279.55,11,2022,5,12
943,0,4972.0,894.96,14,2022,5,12
943,0,7413.0,1334.34,14,2022,5,12
505,0,1372.19,246.99,12,2022,5,12
1026,0,649.81,116.97,11,2022,5,12
572,0,3420.0,615.6,3,2022,5,12
109,0,8225.0,1480.5,12,2022,5,12
1173,0,19373.04,3487.15,1,2022,5,12
495,0,293.76,52.88,12,2022,5,12
495,0,239.8,43.16,12,2022,5,12
495,0,503.58,90.64,12,2022,5,12
495,0,243.8,43.88,12,2022,5,12
499,0,12981.0,2336.58,12,2022,5,12
495,0,574.05,103.33,12,2022,5,12
1188,0,7013.44,0.0,11,2022,5,12
790,0,795.0,143.1,12,2022,5,12
790,0,1079.2,194.26,12,2022,5,12
790,0,660.0,118.8,12,2022,5,12
790,0,1349.0,242.82,12,2022,5,12
790,0,795.0,143.1,12,2022,5,12
1173,0,8848.88,1592.8,1,2022,5,12
1173,0,17554.8,3159.86,1,2022,5,12
1424,0,1187.4,213.73,9,2022,5,12
444,0,2607.12,0.0,11,2022,5,12
444,0,11079.96,0.0,15,2022,5,12
444,0,5539.98,0.0,15,2022,5,12
444,0,11079.96,0.0,15,2022,5,12
1021,0,1552.8,279.5,11,2022,5,12
505,0,1240.93,223.37,12,2022,5,12
441,0,2530.44,0.0,4,2022,5,12
505,0,25654.84,4617.87,12,2022,5,12
380,0,45954.55,8271.82,12,2022,5,12
380,1,49480.0,8906.4,12,2022,5,12
1094,0,560.1,0.0,12,2022,5,12
1116,0,6778.75,1220.18,11,2022,5,12
760,0,8003.84,1440.69,11,2022,5,12
654,1,304520.0,54813.6,10,2022,5,12
499,0,712.8,128.3,12,2022,5,12
386,0,6119.74,1101.55,11,2022,5,12
584,0,27899.32,5021.88,1,2022,5,12
440,0,4502.85,0.0,11,2022,5,12
440,0,1793.05,0.0,12,2022,5,12
1445,0,1335.9,240.46,2,2022,5,12
245,0,13738.63,2472.96,11,2022,5,12
668,0,1317.55,237.16,11,2022,5,12
1112,0,25817.6,4647.17,3,2022,5,12
1500,0,57610.0,0.0,6,2022,5,12
1286,0,2305.38,0.0,11,2022,5,12
1286,0,522.92,0.0,11,2022,5,12
1500,0,16800.0,0.0,6,2022,5,12
1286,0,3921.9,0.0,11,2022,5,12
668,0,792.81,142.71,11,2022,5,12
668,0,1413.48,254.43,11,2022,5,12
1527,0,3000.0,540.0,6,2022,5,12
668,0,801.81,144.33,11,2022,5,12
668,0,908.82,163.59,11,2022,5,12
668,0,1130.9,203.56,11,2022,5,12
1225,0,407.16,73.3,11,2022,5,12
1286,0,1882.1,338.78,11,2022,5,12
1286,0,855.5,153.99,11,2022,5,12
1286,0,1591.83,286.53,11,2022,5,12
1476,0,3039.35,547.09,9,2022,5,12
526,0,20146.42,3626.36,1,2022,5,12
798,0,35051.04,6309.19,1,2022,5,12
966,0,22784.04,4101.13,1,2022,5,12
454,0,1385.28,249.35,11,2022,5,12
454,0,819.63,147.53,11,2022,5,12
454,0,715.74,128.83,11,2022,5,12
1339,0,350.74,63.13,12,2022,5,12
1299,0,565.74,101.82,11,2022,5,12
490,0,2215.5,398.79,12,2022,5,12
1146,0,615.68,110.82,11,2022,5,12
1146,0,692.64,124.68,11,2022,5,12
716,0,679.72,122.35,11,2022,5,12
1146,0,692.64,124.68,11,2022,5,12
1023,0,611.36,110.05,11,2022,5,12
624,0,1443.0,259.74,11,2022,5,12
1388,0,1431.6,257.69,11,2022,5,12
1388,0,1080.6,194.51,11,2022,5,12
716,0,84729.4,15251.29,11,2022,5,12
716,0,82936.0,14928.48,11,2022,5,12
716,0,1550.94,279.17,11,2022,5,12
716,0,1248.48,224.73,11,2022,5,12
454,0,1500.72,270.13,11,2022,5,12
727,0,750.0,135.0,22,2022,5,12
624,0,1468.74,264.37,11,2022,5,12
699,0,1419.9,255.58,11,2022,5,12
699,0,1419.9,255.58,11,2022,5,12
650,0,796.53,143.38,11,2022,5,12
454,0,819.63,147.53,11,2022,5,12
454,0,819.63,147.53,11,2022,5,12
203,0,979.5,176.31,11,2022,5,12
624,0,1443.0,259.74,11,2022,5,12
589,0,537.3,96.71,12,2022,5,12
1339,0,404.7,72.85,12,2022,5,12
471,0,522.0,93.96,12,2022,5,12
357,0,247.5,44.55,12,2022,5,12
113,0,120.0,21.6,12,2022,5,12
1003,0,96.2,17.32,12,2022,5,12
738,0,294.0,52.92,12,2022,5,12
454,0,1702.32,306.42,11,2022,5,12
236,0,160.0,28.8,12,2022,5,12
111,0,709.99,127.8,12,2022,5,12
1108,0,12719.92,2289.59,11,2022,5,12
154,0,5115.7,0.0,11,2022,5,12
1005,0,6157.97,1108.44,11,2022,5,12
224,0,1731.78,311.73,12,2022,5,12
412,0,3959.13,712.66,12,2022,5,12
151,0,1167.98,210.25,12,2022,5,12
790,0,8632.0,1553.76,12,2022,5,12
589,0,1312.8,236.3,12,2022,5,12
436,0,3075.0,553.5,0,2022,5,12
763,0,10550.72,1899.13,11,2022,5,12
790,0,5228.1,941.06,12,2022,5,12
436,0,1110.0,199.8,0,2022,5,12
1320,0,2210.0,397.8,0,2022,5,12
368,0,3030.0,545.4,12,2022,5,12
1312,0,2102.32,378.43,12,2022,5,12
790,0,10000.0,1800.0,12,2022,5,12
461,0,273.12,49.16,12,2022,5,12
1167,0,4022.04,723.97,12,2022,5,12
381,1,106800.0,19224.0,12,2022,5,12
770,0,1845.0,332.1,12,2022,5,12
817,0,41441.76,7459.52,11,2022,5,12
730,0,7061.08,1270.99,11,2022,5,12
58,0,7404.0,1332.72,3,2022,5,12
646,0,57720.0,10389.6,15,2022,5,12
1371,0,25589.2,4606.06,8,2022,5,12
77,0,1111.0,199.98,12,2022,5,12
942,0,683.48,123.03,12,2022,5,12
368,0,1746.0,314.28,12,2022,5,12
776,0,1130.4,203.47,11,2022,5,12
730,0,7797.72,1403.6,11,2022,5,12
912,0,4060.32,730.86,11,2022,5,12
716,0,730.52,131.5,12,2022,5,12
1488,0,1383.96,249.11,11,2022,5,12
454,0,1268.85,228.39,11,2022,5,12
997,0,6598.02,1187.65,11,2022,5,12
44,0,2001.0,360.18,12,2022,5,12
1227,0,7625.4,1372.57,15,2022,5,12
853,0,145.97,26.27,12,2022,5,12
1103,0,988.56,177.94,12,2022,5,12
44,0,2042.44,367.64,12,2022,5,12
1242,0,1800.0,324.0,0,2022,5,12
1339,0,539.6,97.13,12,2022,5,12
891,0,1086.0,195.48,12,2022,5,12
234,0,90.75,16.34,9,2022,5,12
558,0,2956.86,532.23,12,2022,5,12
551,1,184348.0,33182.64,3,2022,5,12
1334,0,8580.0,1544.4,12,2022,5,12
26,0,3525.0,634.5,12,2022,5,12
811,0,6930.0,1247.4,12,2022,5,12
81,0,127.8,23.0,12,2022,5,12
119,0,2760.0,496.8,12,2022,5,12
414,0,8658.0,1558.44,15,2022,5,12
1386,0,1753.32,315.6,11,2022,5,12
1386,0,4014.24,722.56,11,2022,5,12
1010,0,384.5,69.21,11,2022,5,12
1299,0,2130.14,383.42,11,2022,5,12
1074,0,3220.31,579.66,11,2022,5,12
1076,0,634.92,114.29,11,2022,5,12
1074,0,3983.55,717.04,15,2022,5,12
289,0,1505.52,270.99,11,2022,5,12
301,0,516.92,93.05,12,2022,5,12
416,1,84750.0,15255.0,9,2022,5,12
1125,0,1988.9,358.0,12,2022,5,12
718,0,10589.7,1906.14,11,2022,5,12
301,0,8684.88,1563.28,12,2022,5,12
456,0,1531.5,275.67,11,2022,5,12
1003,0,1226.2,220.74,12,2022,5,12
162,0,214.8,38.66,12,2022,5,12
495,0,1480.0,266.4,12,2022,5,12
1326,0,2286.0,411.48,12,2022,5,12
373,0,9702.18,1746.4,11,2022,5,12
507,0,1016.55,182.98,11,2022,5,12
157,0,330.0,59.4,12,2022,5,12
790,0,10400.6,1872.11,12,2022,5,12
1227,0,30264.5,5447.61,15,2022,5,12
770,0,574.2,103.35,11,2022,5,12
1309,0,54.8,9.86,11,2022,5,12
495,0,1090.24,196.24,12,2022,5,12
843,0,509.38,91.69,12,2022,5,12
80,0,2093.04,376.75,11,2022,5,12
1220,0,33.18,5.97,12,2022,5,12
904,0,11381.68,2048.69,11,2022,5,12
1030,0,523.42,94.22,11,2022,5,12
772,0,1009.7,181.75,11,2022,5,12
1326,0,123.96,22.31,12,2022,5,12
495,0,439.6,79.13,12,2022,5,12
635,0,2157.26,388.31,11,2022,5,12
1133,0,2540.0,457.2,12,2022,5,12
333,0,3966.09,713.9,11,2022,5,12
1479,0,825.0,148.5,3,2022,5,12
644,0,6187.5,1113.75,3,2022,5,12
23,0,14528.0,2615.04,3,2022,5,12
481,0,468.0,84.24,3,2022,5,12
1003,0,571.83,102.93,12,2022,5,12
162,0,3380.0,608.4,12,2022,5,12
1003,0,2555.22,459.94,12,2022,5,12
1382,0,1066.0,191.88,3,2022,5,12
162,0,2818.4,507.31,11,2022,5,12
786,0,5191.75,934.52,3,2022,5,12
227,0,9406.3,1693.13,3,2022,5,12
565,0,3761.89,0.0,12,2022,5,12
1010,0,323.4,58.2,11,2022,5,12
863,0,1891.76,340.52,11,2022,5,12
1249,0,946.2,170.33,11,2022,5,12
162,0,360.0,64.8,12,2022,5,12
1204,0,510.0,91.8,12,2022,5,12
157,0,425.0,76.5,12,2022,5,12
965,0,4725.0,850.5,10,2022,5,12
1334,0,2722.02,489.97,11,2022,5,12
1289,0,1661.04,298.99,11,2022,5,12
848,0,693.0,0.0,12,2022,5,12
1492,0,31161.0,0.0,12,2022,5,12
386,1,14740.5,2653.29,11,2022,5,12
485,0,427.31,76.92,11,2022,5,12
904,1,12988.41,2337.91,15,2022,5,12
558,0,662.25,119.21,12,2022,5,12
438,0,369.12,66.44,11,2022,5,12
970,0,2668.15,0.0,12,2022,5,12
23,0,9300.0,1674.0,6,2022,5,12
734,0,17700.0,3186.0,6,2022,5,12
519,0,1124.41,202.39,12,2022,5,12
1143,0,84.72,15.25,11,2022,5,12
912,0,242.46,43.65,11,2022,5,12
969,1,3537.44,636.74,15,2022,5,12
1421,0,343.4,61.81,2,2022,5,12
1043,0,222.0,39.96,12,2022,5,12
1097,0,482.9,86.92,12,2022,5,12
1150,0,4614.0,830.52,12,2022,5,12
201,0,3494.0,628.92,11,2022,5,12
1473,0,269.1,48.44,9,2022,5,12
1205,0,509.54,91.72,11,2022,5,12
1471,0,8850.4,1593.07,11,2022,5,12
699,0,4367.5,786.15,11,2022,5,12
699,0,2366.5,425.97,11,2022,5,12
1161,0,2470.4,444.67,11,2022,5,12
454,0,13898.8,2501.78,11,2022,5,12
1249,0,1996.3,359.33,11,2022,5,12
301,0,14455.44,2601.98,12,2022,5,12
1211,0,2784.8,501.26,11,2022,5,12
1339,0,1771.0,318.78,12,2022,5,12
565,0,5647.31,0.0,12,2022,5,12
565,0,1176.0,0.0,12,2022,5,12
301,0,40682.1,7322.78,12,2022,5,12
558,0,170.7,30.73,12,2022,5,12
1146,0,5498.35,989.7,11,2022,5,12
1504,0,595.98,107.28,11,2022,5,12
1503,0,675.0,121.5,12,2022,5,12
1275,0,1340.0,241.2,6,2022,5,12
558,0,311.24,56.02,12,2022,5,12
99,0,3528.4,635.11,12,2022,5,12
1250,0,1530.0,275.4,12,2022,5,12
932,0,8217.0,1479.06,12,2022,5,12
438,0,7690.0,1384.2,11,2022,5,12
1023,0,1222.74,220.09,11,2022,5,12
1371,0,3806.55,685.18,8,2022,5,12
1228,0,1091.98,196.56,15,2022,5,12
228,0,692.12,124.58,11,2022,5,12
507,0,872.05,156.97,11,2022,5,12
775,0,371.18,66.81,11,2022,5,12
507,0,2180.13,392.42,11,2022,5,12
747,0,18750.0,3375.0,14,2022,5,12
302,0,20429.0,3677.22,12,2022,5,12
287,0,9610.0,0.0,11,2022,5,12
1023,0,1808.6,325.55,11,2022,5,12
1339,0,64.5,11.61,12,2022,5,12
203,0,2407.12,433.28,11,2022,5,12
1488,0,176.88,31.84,11,2022,5,12
662,0,2046.32,368.34,1,2022,5,12
1138,0,2691.5,484.47,1,2022,5,12
435,0,858.74,154.57,1,2022,5,12
1492,0,16406.4,0.0,12,2022,5,12
530,0,3558.0,640.44,12,2022,5,12
776,0,673.2,121.18,11,2022,5,12
350,0,129.0,23.22,3,2022,5,12
1334,0,448.56,80.73,11,2022,5,12
899,0,336.0,60.48,12,2022,5,12
942,0,3619.9,651.58,11,2022,5,12
618,0,13802.4,2484.43,11,2022,5,12
1342,0,2000.0,360.0,12,2022,5,12
685,0,620.0,111.6,12,2022,5,12
770,0,702.36,126.42,11,2022,5,12
514,0,4135.6,744.41,9,2022,5,12
685,0,354.0,63.72,12,2022,5,12
283,0,200.54,0.0,12,2022,5,12
685,0,186.0,33.48,12,2022,5,12
992,0,446.02,80.28,11,2022,5,12
1251,0,481.0,86.58,11,2022,5,12
635,0,2352.0,423.36,11,2022,5,12
1473,0,1614.0,290.52,9,2022,5,12
429,0,2732.1,491.78,11,2022,5,12
454,1,171235.0,30822.3,11,2022,5,12
400,0,2956.8,532.22,14,2022,5,12
609,0,4617.6,831.17,11,2022,5,12
394,1,125060.0,22510.8,11,2022,5,12
394,0,49062.0,8831.16,11,2022,5,12
454,0,72688.8,13083.98,11,2022,5,12
456,0,17923.95,3226.31,15,2022,5,12
685,0,632.5,113.85,12,2022,5,12
511,0,2192.0,394.56,12,2022,5,12
1222,0,1958.9,352.6,12,2022,5,12
685,0,423.0,76.14,12,2022,5,12
969,0,2300.4,414.07,11,2022,5,12
665,0,368.64,66.36,3,2022,5,12
763,0,2741.5,493.47,11,2022,5,12
685,0,171.6,30.89,12,2022,5,12
685,0,710.0,127.8,12,2022,5,12
1166,0,1414.74,254.65,11,2022,5,12
747,0,3384.0,609.12,12,2022,5,12
687,0,180.0,32.4,12,2022,5,12
747,0,5615.0,1010.7,12,2022,5,12
438,0,831.12,149.6,11,2022,5,12
1204,0,303.05,54.55,12,2022,5,12
992,0,2058.87,370.6,11,2022,5,12
307,0,1488.0,267.84,9,2022,5,12
202,0,574.21,0.0,12,2022,5,12
1085,0,159.6,28.73,12,2022,5,12
685,0,186.0,33.48,12,2022,5,12
58,0,3660.64,658.92,3,2022,5,12
162,0,2960.0,532.8,12,2022,5,12
1324,0,334.25,60.17,12,2022,5,12
669,0,3968.0,714.24,6,2022,5,12
763,0,1153.5,207.63,11,2022,5,12
1003,0,9264.95,1667.69,12,2022,5,12
1205,0,1552.44,279.44,11,2022,5,12
514,0,1339.1,241.04,9,2022,5,12
162,0,236.8,42.62,12,2022,5,12
735,0,2405.0,432.9,11,2022,5,12
1211,0,2251.1,405.2,11,2022,5,12
651,0,3848.0,692.64,11,2022,5,12
699,0,5675.8,1021.64,11,2022,5,12
699,0,3848.0,692.64,11,2022,5,12
624,0,3628.65,653.16,11,2022,5,12
1161,0,2328.05,419.05,11,2022,5,12
596,0,1431.45,257.66,11,2022,5,12
1216,0,1443.0,259.74,11,2022,5,12
858,0,615.68,110.82,11,2022,5,12
22,0,1014.0,182.52,6,2022,5,12
162,0,1660.4,298.87,12,2022,5,12
858,0,1449.0,260.82,12,2022,5,12
858,0,644.0,115.92,12,2022,5,12
1265,0,336.6,60.59,3,2022,5,12
1183,0,5625.0,1012.5,2,2022,5,12
653,0,1831.6,329.69,12,2022,5,12
1149,0,1351.25,243.23,12,2022,5,12
969,0,5840.4,1051.27,11,2022,5,12
1294,0,5482.8,986.9,11,2022,5,12
113,0,398.0,71.64,12,2022,5,12
392,0,13887.36,2499.72,11,2022,5,12
219,0,2837.32,510.72,12,2022,5,12
1149,0,455.0,81.9,12,2022,5,12
499,0,927.0,166.86,12,2022,5,12
558,0,708.96,127.61,12,2022,5,12
499,0,836.5,150.57,12,2022,5,12
1187,0,546.0,98.28,10,2022,5,12
70,0,7251.35,1305.24,12,2022,5,12
1334,0,450.0,0.0,12,2022,5,12
381,1,22880.0,4118.4,12,2022,5,12
969,0,1031.22,185.62,11,2022,5,12
1216,0,1154.4,207.79,11,2022,5,12
404,0,5993.82,1078.89,9,2022,5,12
551,0,7772.0,1398.96,3,2022,5,12
1076,0,632.61,113.87,11,2022,5,12
653,0,723.0,130.14,12,2022,5,12
653,0,192.8,34.7,12,2022,5,12
394,0,15930.8,2867.54,11,2022,5,12
454,0,20317.4,3657.13,11,2022,5,12
115,0,1650.28,297.05,4,2022,5,12
454,0,14430.0,2597.4,11,2022,5,12
609,0,16723.62,3010.25,11,2022,5,12
394,0,13044.7,2348.04,11,2022,5,12
859,0,354.02,63.72,11,2022,5,12
774,0,1583.82,285.09,11,2022,5,12
1332,0,977.67,175.98,11,2022,5,12
1362,0,2270.32,408.66,8,2022,5,12
1108,0,2204.09,396.74,11,2022,5,12
404,1,9153.6,1647.65,9,2022,5,12
1488,0,1584.78,285.26,11,2022,5,12
203,0,64596.0,11627.28,11,2022,5,12
1328,0,519.48,93.51,3,2022,5,12
899,0,35.77,6.44,12,2022,5,12
432,0,154.0,27.72,12,2022,5,12
486,0,612.8,110.3,12,2022,5,12
781,0,185.0,33.3,3,2022,5,12
113,0,317.8,57.2,12,2022,5,12
1339,0,1200.0,216.0,12,2022,5,12
162,0,712.8,128.3,12,2022,5,12
432,0,900.0,162.0,12,2022,5,12
381,1,34960.64,6292.92,12,2022,5,12
381,0,313.57,56.44,12,2022,5,12
394,0,25974.0,4675.32,11,2022,5,12
454,0,13698.8,2465.78,11,2022,5,12
858,0,5302.88,954.52,12,2022,5,12
358,0,572.0,102.96,12,2022,5,12
1078,0,853.47,153.62,11,2022,5,12
28,0,5938.2,1068.88,2,2022,5,12
343,0,853.6,0.0,9,2022,5,12
1284,0,28621.42,5151.86,4,2022,5,12
186,0,460.76,82.94,12,2022,5,12
1149,0,645.54,116.2,12,2022,5,12
1357,0,1588.48,285.93,12,2022,5,12
113,0,297.0,53.46,12,2022,5,12
1265,0,8998.6,1619.75,6,2022,5,12
410,0,287.36,51.72,12,2022,5,12
912,0,156.4,28.15,12,2022,5,12
432,0,420.0,75.6,12,2022,5,12
644,0,8780.4,1580.47,9,2022,5,12
1265,0,3296.0,593.28,3,2022,5,12
685,0,774.0,139.32,12,2022,5,12
1497,0,477.16,85.89,11,2022,5,12
775,0,1042.99,187.75,11,2022,5,12
1027,0,536.02,96.48,11,2022,5,12
687,0,144.0,25.92,12,2022,5,12
770,0,10515.33,1892.76,11,2022,5,12
499,0,957.6,172.37,12,2022,5,12
1473,0,543.83,97.89,9,2022,5,12
1125,0,557.2,100.3,12,2022,5,12
429,0,1639.23,295.06,11,2022,5,12
495,0,435.2,78.34,12,2022,5,12
722,0,680.64,0.0,11,2022,5,12
1027,0,3588.78,645.98,11,2022,5,12
1497,0,1500.72,270.13,11,2022,5,12
1023,0,2951.39,531.25,11,2022,5,12
1003,0,21235.2,3822.34,12,2022,5,12
400,0,9840.0,1771.2,14,2022,5,12
1125,0,223.05,40.15,12,2022,5,12
685,0,1032.0,185.76,12,2022,5,12
421,0,2841.0,511.38,3,2022,5,12
1125,0,112.08,20.17,12,2022,5,12
1204,0,132.24,23.8,12,2022,5,12
495,0,115.2,20.74,12,2022,5,12
701,0,9585.0,1725.3,15,2022,5,12
763,0,481.0,86.58,11,2022,5,12
747,0,3782.5,680.85,14,2022,5,12
333,0,1372.03,246.97,11,2022,5,12
81,0,596.9,107.44,12,2022,5,12
494,0,13160.16,2368.83,11,2022,5,12
1,0,44.78,0.0,12,2022,5,12
770,0,1584.6,285.23,11,2022,5,12
847,0,316.0,56.88,3,2022,5,12
664,0,9431.64,1697.7,15,2022,5,12
401,0,2801.3,504.23,11,2022,5,12
1310,0,14393.81,2590.89,11,2022,5,12
1211,0,13748.88,2474.8,11,2022,5,12
455,0,50454.8,9081.86,11,2022,5,12
394,0,708.04,127.45,11,2022,5,12
916,0,900.45,162.08,11,2022,5,12
44,0,596.9,107.44,12,2022,5,12
1303,0,4594.5,827.02,11,2022,5,12
1102,0,277.08,49.87,11,2022,5,12
1404,0,8160.0,1468.8,3,2022,5,12
718,0,1552.72,279.49,11,2022,5,12
128,0,400.0,72.0,12,2022,5,12
1521,0,2340.08,421.21,1,2022,5,12
271,0,320.0,57.6,12,2022,5,12
1149,0,598.08,107.65,12,2022,5,12
165,0,1350.0,243.0,6,2022,5,12
1324,0,265.14,47.73,12,2022,5,12
1339,0,322.2,58.0,12,2022,5,12
106,0,166.4,29.95,12,2022,5,12
568,0,203.88,36.7,12,2022,5,12
81,0,336.6,60.59,12,2022,5,12
1220,0,1434.15,258.15,11,2022,5,12
495,0,293.76,52.88,12,2022,5,12
942,0,319.38,57.49,12,2022,5,12
1473,0,1332.9,239.92,9,2022,5,12
644,0,210.96,37.97,9,2022,5,12
1443,0,212.1,38.18,9,2022,5,12
408,0,10975.14,1975.52,11,2022,5,12
401,0,2058.0,370.44,12,2022,5,12
1507,0,555.0,99.9,12,2022,5,12
932,0,1160.0,208.8,12,2022,5,12
530,0,1183.0,212.94,12,2022,5,12
664,0,690.3,124.26,11,2022,5,12
115,0,3156.0,568.08,2,2022,5,12
1143,0,1632.64,293.88,11,2022,5,12
1291,0,1827.8,329.0,11,2022,5,12
1078,0,750.15,135.03,11,2022,5,12
664,0,351.68,63.28,11,2022,5,12
935,0,1850.4,333.07,15,2022,5,12
1074,0,11950.65,2151.12,15,2022,5,12
932,0,142.83,25.71,12,2022,5,12
673,0,2769.86,0.0,11,2022,5,12
673,0,2669.38,0.0,11,2022,5,12
1031,0,664.16,119.55,11,2022,5,12
891,0,3048.0,548.64,12,2022,5,12
891,0,24.0,4.32,12,2022,5,12
